doc_id,filename,page,n_chars,text
15,SB_244.pdf,148,2234,"SB NO. 244 ENROLLED

1 (12) The results of test boring which the applicant has made at the area to be

2 covered by the permit, or other equivalent information and data in a form satisfactory

3 to the commissioner secretary, including the location of subsurface water, and an

4 analysis of the chemical properties including acid forming properties of the minerals

5 and overburden: Provided, that information which pertains only to the analysis of the

6 chemical and physical properties of the coal (excepting information regarding such

7 mineral or elemental contents which is potentially toxic in the environment) shall be

8 kept confidential and not made a matter of public record.

9 * * *

10 B. Any information required by this Section which is not on public file

11 pursuant to state law shall be held in confidence by the commissioner secretary.

12 * * *

13 §915. Environmental protection performance standards

14 * * *

15 B. General performance standards shall be applicable to all surface coal

16 mining and reclamation operations and shall require the operator as a minimum to:

17 * * *

18 (7) For all prime farmlands as identified in R.S. 30:907(B)(16) to be mined

19 and reclaimed, specifications for soil removal, storage, replacement, and

20 reconstruction shall be established by the commissioner secretary, and the operator

21 shall, as a minimum, be required to:

22 * * *

23 (9) Conducting any augering operation associated with surface mining in a

24 manner to maximize recoverability of mineral reserves remaining after the operation

25 and reclamation are complete; and seal all auger holes with an impervious and

26 noncombustible material in order to prevent drainage except where the commissioner

27 secretary determines that the resulting impoundment of water in such auger holes

28 may create a hazard to the environment or the public health or safety: Provided, that

29 the commissioner secretary may prohibit augering if necessary to maximize the

30 utilization, recoverability or conservation of the solid fuel resources or to protect

Page 148 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,149,2188,"SB NO. 244 ENROLLED

1 against adverse water quality impacts.

2 (10) Minimize the disturbances to the prevailing hydrologic balance at the

3 mine-site and in associated offsite areas and to the quality and quantity of water in

4 surface and ground water systems both during and after surface coal mining

5 operations and during reclamation by:

6 * * *

7 (f) Such other actions as the commissioner secretary may prescribe.

8 * * *

9 (12) Refrain from surface coal mining within five hundred feet from active

10 and abandoned underground mines in order to prevent breakthroughs and to protect

11 health or safety of miners: Provided, that the commissioner secretary shall permit

12 an operator to mine near, through or partially through an abandoned underground

13 mine or closer to an active underground mine if (a) the nature, timing, and

14 sequencing of the approximate coincidence of specific surface mine activities with

15 specific underground mine activities are jointly approved by the regulatory

16 authorities concerned with surface mine regulation and the health and safety of

17 underground miners, and (b) such operations will result in improved resource

18 recovery, abatement of water pollution, or elimination of hazards to the health and

19 safety of the public.

20 * * *

21 (15) Insure that explosives are used only in accordance with existing State

22 and Federal law and the regulations issued by the commissioner secretary pursuant

23 to this Chapter, which shall include provisions to:

24 * * *

25 (e) Provide that upon the request of a resident or owner of a man-made

26 dwelling or structure within one-half mile of any portion of the permitted area the

27 applicant or permittee shall conduct a pre-blasting survey of such structures and

28 submit the survey to the commissioner secretary and a copy to the resident or owner

29 making the request. The area of the survey shall be decided by the commissioner

30 secretary and shall include such provisions as the commissioner secretary shall

Page 149 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,150,2144,"SB NO. 244 ENROLLED

1 promulgate.

2 * * *

3 (20) Assume the responsibility for successful revegetation, as required by

4 Paragraph (19) of this Subsection, for a period of five full years after the last year of

5 augmented seeding, fertilizing, irrigation, or other work in order to assure

6 compliance with Paragraph (19) of this Subsection: Provided, that when the

7 commissioner secretaryapproves a long-term intensive agricultural postmining land

8 use, the applicable five year period of responsibility for revegetation shall commence

9 at the date of initial planting of such long-term intensive agricultural postmining land

10 use: Provided further, that when the commissioner secretary issues a written finding

11 approving a long-term, intensive, agricultural postmining land use as part of the

12 mining and reclamation plan, the commissioner secretary may grant exception to

13 the provisions of Paragraph (19) of this Subsection.

14 * * *

15 (22) Place all excess spoil material resulting from coal surface mining and

16 reclamation activities in such a manner that:

17 * * *

18 (e) If placed on a slope, the spoil is placed upon the most moderate slope

19 among those upon which, in the judgment of the commissioner secretary, the spoil

20 could be placed in compliance with all the requirements of this Chapter, and shall be

21 placed, where possible, upon, or above, a natural terrace, bench, or berm, if such

22 placement provides additional stability and prevents mass movement.

23 * * *

24 (25) Provide for an undisturbed natural barrier beginning at the elevation of

25 the lowest coal seam to be mined and extending from the outslope for such distance

26 as the commissioner secretary shall determine shall be retained in place as a barrier

27 to slides and erosion.

28 C.(1) * * *

29 (2) In cases where an industrial, commercial, agricultural, residential or

30 public facility, including recreational facilities, use is proposed for the postmining

Page 150 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,151,2200,"SB NO. 244 ENROLLED

1 use of the affected land, the commissioner secretarymay grant a permit for a surface

2 mining operation of the nature described in Paragraph (1) of this Subsection where:

3 * * *

4 (d) The commissioner secretary provides the police jury of the Parish in

5 which the land is located and any state or Federal agency which the commissioner

6 secretary, in his discretion, determines to have an interest in the proposed use, an

7 opportunity of not more than sixty days to review and comment on the proposed use.

8 * * *

9 (3) In granting any permit pursuant to this subsection the commissioner

10 secretary shall require that:

11 * * *

12 (4) The commissioner secretary shall promulgate specific regulations to

13 govern the granting of permits in accord with the provisions of this subsection, and

14 may impose such additional requirements as he deems to be necessary.

15 * * *

16 D. The following performance standards shall be applicable to steep-slope

17 surface coal mining and shall be in addition to those general performance standards

18 required by this Section: Provided, however, that the provisions of this Subsection

19 shall not apply to those situations in which an operator is mining on flat or gently

20 rolling terrain, on which an occasional steep slope is encountered through which the

21 mining operation is to proceed, leaving a plain or predominantly flat area or where

22 an operator is in compliance with provisions of Subsection C of this Section:

23 * * *

24 (3) The operator may not disturb land above the top of the highwall unless

25 the commissioner secretary finds that such disturbances will facilitate compliance

26 with the environmental protection standards of this section: Provided, that the land

27 disturbed above the highwall shall be limited to that amount necessary to facilitate

28 said compliance.

29 (4) For the purposes of this Subsection, the term ""steep slope"" is any slope

30 above twenty degrees or such lesser slope as may be defined by the commissioner

Page 151 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,152,2304,"SB NO. 244 ENROLLED

1 secretary after consideration of soil, climate, and other characteristics of a region.

2 E.(1) The commissioner secretary may permit variances for the purposes set

3 forth in Paragraph (3) of this Subsection, provided that the watershed control of the

4 area is improved; and further provided complete backfilling with spoil material shall

5 be required to cover completely the highwall which material will maintain stability

6 following mining and reclamation.

7 * * *

8 (4) In granting a variance pursuant to this subsection the commissioner

9 secretary shall require that only such amount of spoil will be placed off the mine

10 bench as is necessary to achieve the planned postmining land use, insure stability of

11 the spoil retained on the bench, meet all other requirements of this Chapter, and all

12 spoil placement off the mine bench must comply with Paragraph (B)(22) of this

13 Section.

14 (5) The commissioner secretary shall promulgate specific regulations to

15 govern the granting of variances in accord with the provisions of this subsection, and

16 may impose such additional requirements as he deems to be necessary.

17 * * *

18 §917. Inspections and monitoring

19 A. For the purpose of the administration and enforcement of anypermit under

20 this Chapter, or of determining whether any person is in violation of any requirement

21 of this Chapter:

22 (1) The commissioner secretary shall require any permittee to (a) establish

23 and maintain appropriate records, (b) make monthly reports to the commissioner

24 secretary, (c) install, use, and maintain any necessary monitoring equipment or

25 methods, (d) evaluate results in accordance with such methods, at such locations,

26 intervals, and in such manner as the commissioner secretary shall prescribe, and (e)

27 provide such other information relative to surface coal mining and reclamation

28 operations as the commissioner secretary deems reasonable and necessary.

29 (2) For those surface coal mining and reclamation operations which remove

30 or disturb strata that serve as aquifers which significantly insure the hydrologic

Page 152 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,153,2320,"SB NO. 244 ENROLLED

1 balance of water use either on or off the mining site, the commissioner secretary

2 shall specify those:

3 * * *

4 (d) Monitoring sites to record precipitation.

5 The monitoring data collection and analysis required by this section shall be

6 conducted according to standards and procedures set forth by the commissioner

7 secretary in order to assure their reliability and validity, and

8 (3) The authorized representatives of the commissioner secretary without

9 advance notice and upon presentation of appropriate credentials (a) shall have the

10 right of entry to, upon, or through any surface coal mining and reclamation

11 operations or any premises in which any records required to be maintained under

12 paragraph (1) of this subsection are located; and (b) may at reasonable times, and

13 without delay, have access to and copy any records, inspect any monitoring

14 equipment or method of operation required under this Chapter.

15 B. The inspections by the commissioner secretary shall (1) occur on an

16 irregular basis averaging not less than one partial inspection per month and one

17 complete inspection per calendar quarter for the surface coal mining and reclamation

18 operation covered by each permit; (2) occur without prior notice to the permittee or

19 his agents or employees except for necessary onsite meetings with the permittee; and

20 (3) include the filing of inspection reports adequate to enforce the requirements of

21 and to carry out the terms and purposes of this Chapter.

22 * * *

23 D. Each inspector, upon detection of each violation of anyrequirement of this

24 Chapter or the regulations issued pursuant to this Chapter, shall forthwith inform the

25 operator in writing, and shall report in writing any such violation to the

26 commissioner secretary.

27 E. Copies of any records, reports, inspection materials, or information

28 obtained under this Chapter by the commissioner secretary shall be made

29 immediately available to the public at central and sufficient locations in the parish

30 of the area of mining so that they are conveniently available to residents in the areas

Page 153 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,154,2665,"SB NO. 244 ENROLLED

1 of mining.

2 F. After the State has assumed exclusive jurisdiction of surface coal mining

3 operations as provided in section 503 of Public Law 95-87,1 and as long as the State

4 retains such jurisdiction, then no employee of the office of conservation department

5 performing any function or duty under this Chapter shall have a direct or indirect

6 financial interest in any surface coal mining operation. Whoever knowingly violates

7 the provisions of this Subsection shall, upon conviction, be punished by a fine of not

8 more than $2,500.00, or by imprisonment of not more than one year, or by both. The

9 commissioner secretary shall by regulation establish methods by which the

10 provisions of this Subsection will be monitored and enforced by the commissioner

11 secretary, including appropriate provisions for the filing by such employees in the

12 review of statements and supplements thereto concerning any financial interest

13 which may be effected by this subsection. This Subsection shall not be given effect

14 (1) if the Secretary of the Interior does not require the inclusion of similar provisions

15 in state laws as a condition for approval by the Secretary of the Interior of state

16 programs of regulation of surface coal mining and reclamation operations pursuant

17 to Section 503 of Public Law 95-87 or (2) if any such requirement of the Secretary

18 of the Interior is declared invalid by final decree of a court of competent jurisdiction:

19 Provided, that if similar provisions are required by the Secretary of the Interior to be

20 included in state laws, the Secretary of Natural Resources and the commissioner

21 secretary may commence and prosecute an action in the appropriate federal court

22 to have the regulation requiring inclusion declared invalid.

23 G.(1) Any person who is or may be adversely affected by a surface coal

24 mining operation may notify the commissioner secretary or any representative of

25 the commissioner secretary responsible for conducting the inspection, in writing,

26 of any violation of this Chapter which he has reason to believe exists at the surface

27 mining site. The commissioner secretary shall, by regulation, establish procedures

28 for informal review of any refusal by a representative of the commissioner secretary

29 to issue a citation with respect to any such alleged violation. The commissioner

30 secretary shall furnish such persons requesting the review a written statement of the

Page 154 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,155,2437,"SB NO. 244 ENROLLED

1 reasons for the commissioner secretary's final disposition of the case.

2 (2) The commissioner secretary shall also, by regulation, establish

3 procedures to insure that adequate and complete inspections are made. Any such

4 person may notify the commissioner secretary of any failure to make such

5 inspections, after which the commissioner secretary shall determine whether

6 adequate and complete inspections have been made. The commissioner secretary

7 shall furnish such persons a written statement of the reasons for the commissioner

8 secretary's determination that adequate and complete inspections have or have not

9 been conducted.

10 * * *

11 §921. Enforcement

12 A.(1) Whenever, on the basis of any information available to him, including

13 receipt of information from any person, the commissioner secretary has reason to

14 believe that any person is in violation of any requirement of this Chapter or any

15 permit condition required by this Chapter, the commissioner secretary shall

16 immediately order inspection of the surface coal mining operation at which the

17 alleged violation is occurring unless the information available to the commissioner

18 secretary is a result of a previous inspection of such surface coal mining operation.

19 When the inspection results from information provided to the commissioner

20 secretary by any person, the commissioner secretary shall notify such person when

21 the inspection is proposed to be carried out and such person shall be allowed to

22 accompany the inspector during the inspection.

23 (2) When, on the basis of any inspection, the commissioner secretary or his

24 authorized representative determines that any condition or practices exist, or that any

25 permittee is in violation of any requirement of this Chapter or any permit condition

26 required by this Chapter, which condition, practice, or violation also creates an

27 imminent danger to the health or safety of the public, or is causing, or can reasonably

28 be expected to cause significant, imminent environmental harm to land, air, or water

29 resources, the commissioner secretary or his authorized representative shall

30 immediately order a cessation of surface coal mining and reclamation operations or

Page 155 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,156,2630,"SB NO. 244 ENROLLED

1 the portion thereof relevant to the condition, practice or violation. Such cessation

2 order shall remain in effect until the commissioner secretary or his authorized

3 representative determines that the condition, practice, or violation has been abated,

4 or until modified, vacated, or terminated by the commissioner secretary or his

5 authorized representative pursuant to Paragraph (5) of this Subsection. Where the

6 commissioner secretary finds that the ordered cessation of surface coal mining and

7 reclamation operations, or any portion thereof, will not completely abate the

8 imminent danger to health or safety of the public or the significant imminent

9 environmental harm to land, air, or water resources, the commissioner secretary

10 shall, in addition to the cessation order, impose affirmative obligations on the

11 operator requiring him to take whatever steps the commissioner secretary deems

12 necessary to abate the imminent danger or the significant environmental harm.

13 (3)(a) When, on the basis of an inspection, the commissioner secretary or his

14 authorized representative determines that any permittee is in violation of any

15 requirement of this Chapter or any permit condition required by this Chapter, but

16 such violation does not create an imminent danger to the health or safety of the

17 public, or cannot be reasonably expected to cause significant, imminent

18 environmental harm to land, air, or water resources, the commissioner secretary or

19 authorized representative shall issue a notice to the permittee or his agent fixing a

20 reasonable time but not more than ninety days for the abatement of the violation and

21 providing opportunity for public hearing.

22 (b) If, upon expiration of the period of time as originally fixed or

23 subsequently extended, for good cause shown and upon the written finding of the

24 commissioner secretary or his authorized representative, the commissioner

25 secretary or his authorized representative finds that the violation has not been

26 abated, he shall immediately order a cessation of surface coal mining and

27 reclamation operations or the portion thereof relevant to the violation. Such cessation

28 order shall remain in effect until the commissioner secretary or his authorized

29 representative determines that the violation has been abated, or until modified,

30 vacated, or terminated by the commissioner secretary or his authorized

Page 156 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,157,2703,"SB NO. 244 ENROLLED

1 representative pursuant to Paragraph (5) of this Subsection. In the order of cessation

2 issued by the commissioner secretary under this Subsection, the commissioner

3 secretary shall determine the steps necessary to abate the violation in the most

4 expeditious manner possible, and shall include the necessary measures in the order.

5 (4) When, on the basis of an inspection, the commissioner secretary or his

6 authorized representative determines that a pattern of violations of any requirements

7 of this Chapter or any permit conditions required by this Chapter exists or has

8 existed, and if the commissioner secretary or his authorized representative also finds

9 that such violations are caused by the unwarranted failure of the permittee to comply

10 with any requirements of this Chapter or any permit conditions, or that such

11 violations are willfully caused by the permittee, the commissioner secretary or his

12 authorized representative shall forthwith issue an order to the permittee to show

13 cause as to why the permit should not be suspended or revoked and shall provide

14 opportunity for a public hearing. If a hearing is requested the commissioner

15 secretary shall inform all interested parties of the time and place of the hearing.

16 Upon the permittee's failure to show cause as to why the permit should not be

17 suspended or revoked, the commissioner secretary or his authorized representative

18 shall forthwith suspend or revoke the permit.

19 (5) Notices and orders issued pursuant to this Section shall set forth with

20 reasonable specificity the nature of the violation and the remedial action required,

21 the period of time established for abatement, and a reasonable description of the

22 portion of the surface coal mining and reclamation operation to which the notice or

23 order applies. Each notice or order issued under this section shall be given promptly

24 to the permittee or his agent by the commissioner secretary or his authorized

25 representative who issues such notice or order, and all such notices and orders shall

26 be in writing and shall be signed by such authorized representatives. Any notice or

27 order issued pursuant to this section may be modified, vacated, or terminated by the

28 commissioner secretary or his authorized representative. Provided, that any notice

29 or order issued pursuant to this Section which requires cessation of mining by the

30 operator shall expire within thirty days of actual notice to the operator unless a

Page 157 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,158,2522,"SB NO. 244 ENROLLED

1 public hearing is held at the site or within such reasonable proximity to the site that

2 any viewings of the site can be conducted during the course of public hearing.

3 B. The commissioner secretary may institute a civil action for relief,

4 including a permanent or temporary injunction, restraining order, or any other

5 appropriate order in the district court for the parish in which the surface coal mining

6 and reclamation operation is located or in which the permittee thereof has his

7 principal office, whenever such permittee or his agent (a) violates or fails or refuses

8 to comply with any order or decision issued by the commissioner secretary under

9 this Chapter, or (b) interferes with, hinders, or delays the commissioner secretary

10 or his authorized representatives in carrying out the provisions of this Chapter, or (c)

11 refuses to admit such authorized representative to the mine, or (d) refuses to permit

12 inspection of the mine by such authorized representative, or (e) refuses to furnish any

13 information or report requested by the commissioner secretary in furtherance of the

14 provisions of this Chapter, or (f) refuses to permit access to, and copying of, such

15 records as the commissioner secretary determines necessary in carrying out the

16 provisions of this Chapter. Such court shall have jurisdiction to provide such relief

17 as may be appropriate. Temporary restraining orders may be issued in accordance

18 with the Louisiana Rules of Civil Procedure. Any relief granted by the court to

19 enforce an order under clause (a) of this Section shall continue in effect until the

20 completion or final termination of all proceedings for review of such order under this

21 title, unless, prior thereto, the district court granting such relief sets it aside or

22 modifies it.

23 C. Anyperson who shall, except as permitted by law, willfully resist, prevent,

24 impede, or interfere with the commissioner of conservation secretary or any of his

25 agents in the performance of duties required by this Chapter or regulations

26 thereunder shall be punished by a fine of not more than five thousand dollars or by

27 imprisonment for not more than one year, or both.

28 * * *

29 §1102. Policy; jurisdiction

30 A. It is declared to be in the public interest for a public purpose and the

Page 158 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,159,2145,"SB NO. 244 ENROLLED

1 policy of Louisiana that:

2 (1) The geologic storage of carbon dioxide will benefit the citizens of the

3 state and the state's environment by reducing greenhouse gas emissions.

4 (2) Carbon dioxide is a valuable commodity to the citizens of the state.

5 (3) Geologic storage of carbon dioxide may allow for the orderly withdrawal

6 as appropriate or necessary, thereby allowing carbon dioxide to be available for

7 commercial, industrial, or other uses, including the use of carbon dioxide for

8 enhanced recovery of oil and gas.

9 (4)(2) It is the public policy of Louisiana and the purpose of this Chapter to

10 provide for a coordinated statewide program related to the storage of carbon dioxide

11 and to also fulfill the state's primary responsibility for assuring compliance with the

12 federal Safe Drinking Water Act, including any amendments thereto related to the

13 underground injection of carbon dioxide.

14 B. The commissioner of conservation secretary shall have jurisdiction and

15 authority over all persons and property necessary to enforce effectively the

16 provisions of this Chapter relating to the geologic storage of carbon dioxide and

17 subsequent withdrawal of stored carbon dioxide.

18 §1103. Definitions

19 Unless the context otherwise requires, the words defined in this Section have

20 the following meaning when found in this Chapter:

21 * * *

22 (3) ""Commissioner"" has the same meaning as provided in R.S. 30:3

23 ""Common carrier"" means a transporter of carbon dioxide by pipeline for

24 storage where there exists a reasonable probability that the pipeline will serve

25 the public by transporting carbon dioxide for storage for one or more third

26 parties.

27 * * *

28 (14) ""Storage facility"" means the underground reservoir, carbon dioxide

29 injection wells, monitoring wells, underground equipment, and surface buildings and

30 equipment utilized in the storage operation. The underground reservoir component

Page 159 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,160,2246,"SB NO. 244 ENROLLED

1 of the storage facility includes any necessary and reasonable aerial buffer and

2 subsurface monitoring zones designated by the commissioner secretary for the

3 purpose of ensuring the safe and efficient operation of the storage facility for the

4 storage of carbon dioxide and shall be chosen to protect against pollution, and escape

5 or migration of carbon dioxide.

6 (15) ""Storage operator"" means the person recognized by the commissioner

7 secretary as the operator of a proposed or existing storage facility. A storage

8 operator can, but need not be, the owner of carbon dioxide injected into a storage

9 facility. Ownership of carbon dioxide and use of geologic storage is a matter of

10 private contract between the storage operator and owner, shipper, or generator of

11 carbon dioxide, as applicable.

12 * * *

13 §1104. Duties and powers of the commissioner secretary; rules and regulations;

14 permits

15 A. The office of conservation's department's actions under this Chapter shall

16 be directed and controlled by the commissioner secretary. The commissioner

17 secretary shall have authority to:

18 * * *

19 (3) Make such inquiries as he deems proper to determine whether or not

20 waste, over which he has jurisdiction, exists or is imminent. In the exercise of this

21 power the commissioner secretary has the authority to collect data; to make

22 investigations and inspections; to examine properties, papers, books, and records; to

23 examine, survey, check, test, and gauge injection, withdrawal and other wells used

24 in connection with carbon storage; to examine, survey, check, test, and gauge tanks,

25 and modes of transportation; to hold hearings; to provide for the keeping of records

26 and the making of reports; to require the submission of an emergency phone number

27 by which the operator may be contacted in case of an emergency; and to take any

28 action as reasonably appears to him to be necessary to enforce this Chapter.

29 * * *

30 (9) Approve conversion to geologic storage facilities of hydrocarbon-bearing

Page 160 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,161,2440,"SB NO. 244 ENROLLED

1 formations, including depleted oil formations as well as existing or pre-existing

2 enhanced oil or gas recovery operations, if necessary, taking into consideration prior

3 approvals of the commissioner secretary regarding such enhanced oil recovery

4 operations.

5 (10) Promulgate rules and regulations requiring storage operators to place

6 monitoring equipment of a type approved by the commissioner secretary on all

7 storage facilities, and ancillary equipment necessary and proper to monitor, verify

8 carbon dioxide injections, and to prevent waste. It shall be a violation of this Chapter

9 for any operator to refuse to attach or install a monitor within a reasonable period of

10 time when ordered to do so by the commissioner secretary, or in any way to tamper

11 with the monitors so as to produce a false or inaccurate reading.

12 * * *

13 B. Unless that person is also the owner or operator of the facility or activity

14 regulated under the provisions of this Chapter, the owner, shipper, or generator of

15 carbon dioxide shall not be deemed responsible for the performance of any actions

16 required by the commissioner secretary under this Chapter.

17 C. Prior to the use of any reservoir for the storage of carbon dioxide and prior

18 to the exercise of eminent domain pursuant to the provisions of R.S. 19:2(11) and

19 R.S. 30:1108 by any person, firm, or corporation having such right under laws of the

20 state of Louisiana, and as a condition precedent to such use or to the exercise of such

21 rights of eminent domain pursuant to the provisions of R.S. 19:2(11) and R.S.

22 30:1108, the commissioner secretary, after public hearing pursuant to the provisions

23 of R.S. 30:6, held in the parish where the storage facility is to be located, shall have

24 found at least one of the following:

25 * * *

26 D. The commissioner secretary shall determine with respect to any such

27 reservoir proposed to be used as a storage reservoir, whether or not such reservoir

28 is fully depleted of the original commercially recoverable natural gas, condensate,

29 or other commercial mineral therein. If the commissioner secretary finds that such

30 reservoir has not been fully depleted, the commissioner secretary shall determine

Page 161 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,162,2484,"SB NO. 244 ENROLLED

1 the amount of the remaining commercially recoverable natural gas, condensate, or

2 other commercial mineral of such reservoir.

3 E. The commissioner secretarymay issue any necessaryorder providing that

4 all carbon dioxide which has previously been reduced to possession and which is

5 subsequently injected into a storage reservoir shall at all times be deemed the

6 property of the party that owns such carbon dioxide, whether at the time of injection

7 or pursuant to a change of ownership by agreement while the carbon dioxide is

8 located in the storage facility, his successors and assigns; and in no event shall such

9 carbon dioxide be subject to the right of the owner of the surface of the lands or of

10 any mineral interest therein under which such storage reservoir shall lie or be

11 adjacent to or of any person other than the owner, his successors, and assigns to

12 produce, take, reduce to possession, waste, or otherwise interfere with or exercise

13 any control there over, provided that the owner, his successors, and assigns shall

14 have no right to gas, liquid hydrocarbons, salt, or other commercially recoverable

15 minerals in any stratum or portion thereof not determined by the commissioner

16 secretary to constitute an approved storage reservoir. The commissioner secretary

17 shall issue such orders, rules, and regulations as may be necessary for the purpose

18 of protecting any such storage reservoir, strata, or formations against pollution or

19 against the escape of carbon dioxide therefrom, including such necessary rules and

20 regulations as may pertain to the drilling into or through such storage reservoir.

21 * * *

22 §1107. Certificates of public convenience and necessity; certificate of completion of

23 injection operations

24 A.(1) The commissioner secretary shall issue a certificate of public

25 convenience and necessity or a certificate of completion of injection operations to

26 each person applying therefor if, after a public hearing pursuant to the provisions of

27 R.S. 30:6 held in the parish where the storage facility is to be located, the

28 commissioner secretary determines that it is required by the present or future public

29 convenience and necessity, and such decision is based upon the following criteria:

30 * * *

Page 162 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,163,2401,"SB NO. 244 ENROLLED

1 (2) However, if any person has previously been issued a certificate of public

2 convenience and necessity or a certificate of completion of injection operations by

3 the commissioner secretary, that certificate continues to remain valid and in force.

4 B. The commissioner shall secretary may issue a certificate of public

5 convenience and necessity to each a transporter of carbon dioxide applying therefor,

6 whether or not such transporter is also the storage operator, for the laying,

7 maintaining, and operating of a pipeline for the transportation of carbon dioxide to

8 a storage facility, and such rights necessary and incidental thereto if, after a public

9 hearing pursuant to the provisions of R.S. 30:6, the commissioner secretary

10 determines that it is or will be in the present or future public interest to do so. and

11 finds one of the following:

12 (1) The applicant requires the use of expropriation due solely to the

13 presence of absentee owners that cannot be located after a reasonable attempt

14 to do so.

15 (2) The applicant is or intends to operate as a common carrier.

16 C. The commissioner secretary shall issue a certificate of completion of

17 injection operations to the operator applying therefor if, after a public hearing

18 pursuant to R.S. 30:6, it is determined that such operator has met all of the conditions

19 required for such certificate, including the requirements of R.S. 30:1109.

20 D. Notwithstanding any provision of this Chapter or any rule, regulation, or

21 order issued by the commissioner under this Chapter to the contrary, accepting or

22 acting pursuant to a certificate of public convenience and necessity or a certificate

23 of completion of injection operations issued under this Chapter; compliance with the

24 provisions of this Chapter or with rules, regulations, or orders issued by the

25 commissioner secretary under this Chapter; or voluntarily performing any act which

26 could be required by the commissioner secretary pursuant to this Chapter or rules,

27 regulations, or orders issued by the commissioner secretary under this Chapter shall

28 not have the following consequences:

29 * * *

30 §1108. Eminent domain; expropriation

Page 163 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,164,2637,"SB NO. 244 ENROLLED

1 A.(1) Any storage operator is hereby authorized, after obtaining any permit

2 and any certificate of public convenience and necessity from the commissioner

3 secretary required by this Chapter, to exercise the power of eminent domain and

4 expropriate needed property to acquire surface and subsurface rights and property

5 interests necessary or useful for the purpose of constructing, operating, or modifying

6 a storage facility and the necessary infrastructure including the laying, maintaining,

7 and operating of pipelines for the transportation of carbon dioxide to a storage

8 facility, together with utility, telegraph, and telephone lines necessary and incidental

9 to the operation of these storage facilities and pipelines, over private property thus

10 expropriated; and have the further right to construct and develop storage facilities

11 and the necessary infrastructure, including the laying, maintaining, and operating of

12 pipelines along, across, over, and under any navigable stream or public highway,

13 street, bridge, or other public place; and also have the authority, under the right of

14 expropriation herein conferred, to cross railroads, street railways, and other

15 pipelines, by expropriating property necessary for the crossing under the general

16 expropriation laws of this state. The right to run along, across, over, or under any

17 public road, bridge, or highway, as before provided for, may be exercised only upon

18 condition that the traffic thereon is not interfered with, and that such road or highway

19 is promptly restored to its former condition of usefulness, at the expense of the

20 storage facility and the pipeline owner if different from the storage operator, the

21 restoration to be subject also to the supervision and approval of the proper local

22 authorities.

23 * * *

24 B.(1) Except as provided in Paragraph (2) of this Subsection, the exercise of

25 the right of eminent domain granted in this Chapter shall not prevent persons having

26 the right to do so from drilling through the storage facility in such manner as shall

27 comply with the rules of the commissioner secretary issued for the purpose of

28 protecting the storage facility against pollution or invasion and against the escape or

29 migration of carbon dioxide. Furthermore, the right of eminent domain set out in this

30 Section shall not prejudice the rights of the owners of the lands or minerals as to all

Page 164 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
